OBJECTID,DIVDSGNTR,BLKDSGNTR,DIVTYP,STATEDAREA,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
5452,1,,Public Right Of Way,0.0545 a,GISWORKSTATION,2017-04-03T16:43:07.000Z,AANDREWS,2018-07-13T19:57:20.000Z,2367.65502929688,581.593457445901
5453,Public Right Of Way,,Public Right Of Way,3.161 a,GISWORKSTATION,2017-04-06T16:29:08.000Z,AANDREWS,2018-07-13T19:57:20.000Z,137713.284179688,6070.80445473536
5454,1,,Public Right Of Way,0.4051 a,GISWORKSTATION,2017-04-06T16:51:25.000Z,AANDREWS,2018-07-13T19:57:20.000Z,17644.0415039063,962.256472849953
5455,Public Right Of Way,,Public Right Of Way,7.633 a,GISWORKSTATION,2017-04-10T20:51:51.000Z,AANDREWS,2018-07-13T19:57:20.000Z,332594.697509766,12708.6391313176
5456,Public Right Of Way,,Public Right Of Way,7.741 a,GISWORKSTATION,2017-04-10T21:05:29.000Z,AANDREWS,2018-07-13T19:57:20.000Z,337275.174072266,13823.1800025441
5457,Public Right Of Way,,Public Right Of Way,7.236 a,GISWORKSTATION,2017-04-10T21:05:29.000Z,AANDREWS,2018-07-13T19:57:20.000Z,315181.583007813,17693.2235372531
5458,Public Right Of Way,,Public Right Of Way,1.981 a,GISWORKSTATION,2017-04-10T21:13:50.000Z,AANDREWS,2018-07-13T19:57:20.000Z,86298.2255859375,6951.77652880575
5459,Public Right Of Way,,Public Right Of Way,3.040 a,GISWORKSTATION,2017-04-18T18:39:50.000Z,AANDREWS,2018-07-13T19:57:20.000Z,132431.712158203,6499.03504824531
5460,Public Right Of Way,,Public Right Of Way,1.727 a,GISWORKSTATION,2017-04-18T19:16:02.000Z,AANDREWS,2018-07-13T19:57:20.000Z,75231.3210449219,3222.90397372729
5461,Public Right Of Way,,Public Right Of Way,3.131 a,GISWORKSTATION,2017-04-18T20:31:28.000Z,AANDREWS,2018-07-13T19:57:20.000Z,136352.390136719,6649.31604652287
5462,Public Right Of Way,,Public Right Of Way,0.7117 a,GISWORKSTATION,2017-04-19T14:12:40.000Z,AANDREWS,2018-07-13T19:57:20.000Z,31001.2429199219,1820.21455538387
5463,Public Right Of Way,,Public Right Of Way,,GISWORKSTATION,2017-04-21T14:32:58.000Z,AANDREWS,2018-07-13T19:57:20.000Z,30240.9194335938,1140.83481678988
5464,Public Right Of Way,,Public Right Of Way,2.740 a,GISWORKSTATION,2017-04-28T18:09:18.000Z,AANDREWS,2018-07-13T19:57:20.000Z,119337.9921875,4748.65641096408
5465,Public Right Of Way,,Public Right Of Way,1.610 a,GISWORKSTATION,2017-04-28T19:23:06.000Z,AANDREWS,2018-07-13T19:57:20.000Z,70145.3491210938,2670.50814597342
5466,Public Right Of Way,,Public Right Of Way,17.73 a,GISWORKSTATION,2017-05-08T21:06:10.000Z,AANDREWS,2019-04-09T17:53:48.000Z,772129.15234375,28172.8082037687
5467,Public Right Of Way,,Public Right Of Way,10.64 a,GISWORKSTATION,2017-05-31T20:22:09.000Z,AANDREWS,2018-07-13T19:57:21.000Z,463661.324707031,20017.15610301
5468,Public Right Of Way,,Public Right Of Way,9.234 a,GISWORKSTATION,2017-06-07T17:53:12.000Z,AANDREWS,2018-07-13T19:57:21.000Z,402638.955322266,11175.8108179634
5469,Public Right Of Way,,Public Right Of Way,,GISWORKSTATION,2017-08-18T19:13:46.000Z,AANDREWS,2018-07-13T19:57:21.000Z,266395.134765625,8372.78912170796
5470,Public Right Of Way,,Public Right Of Way,2.315 a,GISWORKSTATION,2017-08-22T18:27:46.000Z,AANDREWS,2018-07-13T19:57:21.000Z,100661.596435547,3319.29457819802
5471,Public Right Of Way,,Public Right Of Way,6.780 a,GISWORKSTATION,2017-08-24T21:17:41.000Z,AANDREWS,2019-04-30T15:27:50.000Z,296288.439208984,9951.52863164383
5472,Public Right Of Way,,Public Right Of Way,8.699 a,GISWORKSTATION,2017-09-18T19:17:01.000Z,AANDREWS,2018-07-13T19:57:21.000Z,378899.980957031,6137.87911540847
5473,Public Right Of Way,,Public Right Of Way,5.856 a,GISWORKSTATION,2017-09-18T19:40:12.000Z,AANDREWS,2018-07-13T19:57:21.000Z,255066.862548828,15243.3828452056
5474,,,Public Right Of Way,,GISWORKSTATION,2017-10-09T20:29:23.000Z,AANDREWS,2018-07-13T19:57:21.000Z,124615.810302734,4500.77318337654
5475,Public Right Of Way,,Public Right Of Way,0.8634 a,GISWORKSTATION,2017-10-27T15:48:42.000Z,AANDREWS,2018-07-13T19:57:21.000Z,37611.154296875,1543.41194686307
5476,Public Right Of Way,,Public Right Of Way,26.16 a,GISWORKSTATION,2017-10-27T15:53:15.000Z,AANDREWS,2018-07-13T19:57:21.000Z,1139514.03808594,46764.8477023064
5477,Public Right Of Way,,Public Right Of Way,0.1402 a,GISWORKSTATION,2017-10-27T15:54:48.000Z,AANDREWS,2018-07-13T19:57:21.000Z,6107.23388671875,538.601854804319
5478,Public Right Of Way,,Public Right Of Way,92.78 a,GISWORKSTATION,2017-11-15T21:37:22.000Z,AANDREWS,2018-07-13T19:57:21.000Z,4041544.2722168,29068.56865709
5479,Public Right Of Way,,Public Right Of Way,92.78 a,GISWORKSTATION,2017-11-15T21:38:17.000Z,AANDREWS,2018-07-13T19:57:21.000Z,4041544.2722168,29068.56865709
5480,Public Right Of Way,,Public Right Of Way,6.197 a,GISWORKSTATION,2017-12-18T19:20:54.000Z,AANDREWS,2018-07-13T19:57:21.000Z,269957.104248047,8904.95300633291
5481,Public Right Of Way,,Public Right Of Way,4.633 a,GISWORKSTATION,2017-12-20T17:22:31.000Z,AANDREWS,2018-07-13T19:57:21.000Z,201802.073486328,2169.63013186344
5482,Public Right Of Way,,Public Right Of Way,7.470 a,GISWORKSTATION,2018-01-09T20:38:43.000Z,AANDREWS,2018-07-13T19:57:21.000Z,325422.161376953,16066.0652903685
5483,Public Right Of Way,,Public Right Of Way,0.9800 a,AANDREWS,2018-02-26T21:21:50.000Z,AANDREWS,2018-07-13T19:57:21.000Z,42668.8581542969,1640.01210029978
5484,Public Right Of Way,,Public Right Of Way,18.03 a,AANDREWS,2018-02-27T20:18:13.000Z,AANDREWS,2018-07-13T19:57:21.000Z,784779.521484375,27466.3217275374
5485,Public Right Of Way,,Public Right Of Way,,AANDREWS,2018-02-27T21:39:26.000Z,AANDREWS,2018-07-13T19:57:21.000Z,529971.974121094,20047.1754522973
5486,Public Right Of Way,,Public Right Of Way,14.23 a,AANDREWS,2018-02-28T16:30:27.000Z,AANDREWS,2018-08-28T19:03:36.000Z,620052.414550781,16313.762503982
5487,Public Right Of Way,,Public Right Of Way,0.4365 a,AANDREWS,2018-02-28T20:08:37.000Z,AANDREWS,2018-07-13T19:57:21.000Z,18996.1818847656,1108.45486028152
5488,Public Right Of Way,,Public Right Of Way,7.215 a,AANDREWS,2018-03-01T20:08:34.000Z,AANDREWS,2018-07-13T19:57:21.000Z,314129.815185547,10192.4287867346
5489,Public Right Of Way,,Public Right Of Way,3.710 a,AANDREWS,2018-03-02T22:08:03.000Z,AANDREWS,2018-07-13T19:57:21.000Z,161620.635986328,6276.71463184576
5490,Public Right Of Way,,Public Right Of Way,2.596 a,AANDREWS,2018-03-08T19:50:30.000Z,AANDREWS,2018-07-13T19:57:21.000Z,113062.047119141,3945.71655407542
5491,Public Right Of Way,,Public Right Of Way,38.48 a,AANDREWS,2018-03-08T20:51:14.000Z,AANDREWS,2018-07-13T19:57:21.000Z,1676150.82104492,8817.50817859311
5492,Public Right Of Way,,Public Right Of Way,12.98 a,AANDREWS,2018-03-26T20:14:45.000Z,AANDREWS,2018-07-13T19:57:21.000Z,565278.599121094,4699.91507013785
5493,Public Right Of Way,,Public Right Of Way,4.077 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,181498.695800781,10544.4924850777
5494,Public Right Of Way,,Public Right Of Way,13.85 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,584365.737548828,21921.059535214
5495,1,,Public Right Of Way,0.0685 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,3021.87329101563,370.579019829493
5496,1,,Public Right Of Way,0.7397 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,31969.79296875,2581.72841635365
5497,Public Right Of Way,,Public Right Of Way,13.15 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,576518.877685547,18290.8281128081
5498,Public Right Of Way,,Public Right Of Way,2.011 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,87420.8659667969,3175.60856721386
5499,Public Right Of Way,,Public Right Of Way,0.5512 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,23969.3720703125,982.159909778776
5500,Public Right Of Way,,Public Right Of Way,1.279 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,55615.7231445313,2029.83826214432
5501,Public Right Of Way,,Public Right Of Way,1.726 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,75169.6372070313,2723.78822584202
5502,Public Right Of Way,,Public Right Of Way,3.705 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,161334.747314453,5849.82118151403
5503,Public Right Of Way,,Public Right Of Way,0.4560 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,19836.0681152344,950.459511934431
5504,Public Right Of Way,,Public Right Of Way,3.133 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,136211.250976563,4905.18366135133
5505,Public Right Of Way,,Public Right Of Way,4.858 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,211021.661376953,7331.25810629185
5506,Public Right Of Way,,Public Right Of Way,2.379 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,103899.868652344,3680.17797205329
5507,Public Right Of Way,,Public Right Of Way,1.030 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,44658.0979003906,1885.94331359853
5508,Public Right Of Way,,Public Right Of Way,0.9950 a,LOME,2018-03-29T12:51:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,43291.2802734375,1671.1984389328
5509,Public Right Of Way,,Public Right Of Way,7.777 a,AANDREWS,2018-04-19T16:29:57.000Z,AANDREWS,2018-07-13T19:57:21.000Z,338793.404296875,13512.8692342853
5510,Public Right Of Way,,Public Right Of Way,7.559 a,AANDREWS,2018-05-01T20:44:57.000Z,AANDREWS,2018-07-13T19:57:21.000Z,329260.639404297,11883.5444809089
5511,Public Right Of Way,,Public Right Of Way,5.797 a,AANDREWS,2018-05-14T15:26:52.000Z,AANDREWS,2018-07-13T19:57:21.000Z,252516.259765625,10863.1065654784
5512,Public Right Of Way,,Public Right Of Way,13.51 a,AANDREWS,2018-05-14T16:16:12.000Z,AANDREWS,2018-07-13T19:57:21.000Z,588778.443359375,21611.9039685171
5513,Public Right Of Way,,Public Right Of Way,,AANDREWS,2018-06-12T15:15:11.000Z,AANDREWS,2018-07-13T19:57:21.000Z,59574.2797851563,2511.99327892313
5514,Public Right Of Way,,Public Right Of Way,0.1538 a,AANDREWS,2018-07-20T15:27:37.000Z,AANDREWS,2018-07-20T15:45:35.000Z,6697.68310546875,432.877194133716
5515,Public Right Of Way,,Public Right Of Way,18.10 a,AANDREWS,2018-08-01T20:21:59.000Z,AANDREWS,2018-08-01T20:22:06.000Z,788291.318115234,18899.5262806127
5516,Public Right Of Way,,Public Right Of Way,10.05 a,AANDREWS,2018-08-08T14:43:46.000Z,AANDREWS,2018-08-08T14:43:54.000Z,437446.097167969,11040.1392229874
5517,Public Right Of Way,,Public Right Of Way,8.566 a,AANDREWS,2018-08-24T16:34:29.000Z,AANDREWS,2018-08-24T18:12:30.000Z,372898.291992188,15693.2709945113
5518,Public Right Of Way,,Public Right Of Way,1.598 a,AANDREWS,2018-08-29T19:56:16.000Z,AANDREWS,2019-03-05T16:50:48.000Z,69595.1594238281,3216.65518507558
5519,Public Right Of Way,,Public Right Of Way,14.95 a,AANDREWS,2018-09-07T21:04:18.000Z,AANDREWS,2018-09-07T21:04:27.000Z,651214.478027344,36025.7621138162
5520,Public Right Of Way,,Public Right Of Way,4.312 a,AANDREWS,2018-09-18T17:56:49.000Z,AANDREWS,2018-09-18T17:56:58.000Z,187709.538330078,5554.23185949234
5521,Public Right Of Way,,Public Right Of Way,2.274 a,AANDREWS,2018-09-20T15:31:57.000Z,AANDREWS,2018-09-20T15:32:05.000Z,99008.6457519531,3711.12097888751
5522,Public Right Of Way,,Public Right Of Way,6.676 a,AANDREWS,2018-11-14T16:58:35.000Z,AANDREWS,2018-11-14T16:58:43.000Z,290814.286621094,7488.96916850665
5523,Public Right Of Way,,Public Right Of Way,50.20 a,AANDREWS,2018-11-14T17:23:53.000Z,AANDREWS,2018-11-14T17:24:01.000Z,2186964.62158203,20261.0548538228
5524,Public Right Of Way,,Public Right Of Way,7.809 a,AANDREWS,2018-11-28T16:10:10.000Z,AANDREWS,2018-11-28T16:10:23.000Z,340427.233642578,13548.8547494784
5525,Public Right Of Way,,Public Right Of Way,0.3010 a,AANDREWS,2018-11-28T16:32:09.000Z,AANDREWS,2018-11-28T16:32:18.000Z,13144.6550292969,835.635920527976
5526,Public Right Of Way,,Public Right Of Way,,AANDREWS,2018-12-04T21:37:05.000Z,AANDREWS,2018-12-04T21:37:13.000Z,152421.455078125,5529.81868257658
5527,Public Right Of Way,,Public Right Of Way,1.430 a,AANDREWS,2019-01-17T21:55:27.000Z,AANDREWS,2019-01-17T21:57:44.000Z,62284.0112304688,2900.45076781926
5528,Public Right Of Way,,Public Right Of Way,,AANDREWS,2019-01-24T19:40:39.000Z,AANDREWS,2019-01-24T19:40:51.000Z,528500.284667969,13453.7809139405
5529,Public Right Of Way,,Public Right Of Way,46.07 a,AANDREWS,2019-02-04T19:54:35.000Z,AANDREWS,2019-02-04T19:54:48.000Z,1996089.76489258,39676.6877673736
5530,Public Right Of Way,,Public Right Of Way,,AANDREWS,2019-02-07T20:51:06.000Z,AANDREWS,2019-02-07T20:51:14.000Z,297464.957763672,8604.05682290929
5531,Public Right Of Way,,Public Right Of Way,2.015 a,AANDREWS,2019-02-08T16:19:22.000Z,AANDREWS,2019-02-08T16:19:33.000Z,87835.1525878906,5948.32853711415
5532,Public Right Of Way,,Public Right Of Way,9.652 a,AANDREWS,2019-02-08T17:43:25.000Z,AANDREWS,2019-02-08T17:43:47.000Z,420303.495361328,20060.5943128729
5533,Public Right Of Way,,Public Right Of Way,24.33 a,AANDREWS,2019-02-08T20:26:25.000Z,AANDREWS,2019-02-08T20:26:38.000Z,1057590.54370117,26699.3956035213
5534,Public Right Of Way,,Public Right Of Way,7.532 a,AANDREWS,2019-02-21T16:32:54.000Z,AANDREWS,2019-03-08T20:13:19.000Z,328131.545898438,9346.97240317473
5535,Public Right Of Way,,Public Right Of Way,3.460 a,AANDREWS,2019-02-25T15:46:23.000Z,AANDREWS,2019-02-25T16:02:17.000Z,150932.1875,4221.00023985068
5536,Public Right Of Way,,Public Right Of Way,12.04 a,AANDREWS,2019-02-26T15:42:16.000Z,AANDREWS,2019-02-26T15:42:27.000Z,524674.276611328,11222.072234056
5537,Public Right Of Way,,Public Right Of Way,20.78 a,AANDREWS,2019-02-26T15:42:16.000Z,AANDREWS,2019-02-26T16:27:01.000Z,905577.805419922,29339.7618539341
5538,Public Right Of Way,,Public Right Of Way,34.03 a,AANDREWS,2019-03-04T21:01:00.000Z,AANDREWS,2019-03-04T21:01:02.000Z,1482179.05126953,51947.3832569455
5539,Public Right Of Way,,Public Right Of Way,0.0145 a,AANDREWS,2019-03-04T21:01:00.000Z,AANDREWS,2019-03-04T21:01:02.000Z,632.47314453125,111.994362865459
5540,<New parcel>,,Public Right Of Way,5.450 a,AANDREWS,2019-04-25T16:57:10.000Z,AANDREWS,2019-04-25T18:57:53.000Z,237409.303710938,9419.50315880636
5541,Public Right Of Way,,Public Right Of Way,17.17 a,AANDREWS,2019-05-02T15:16:47.000Z,AANDREWS,2019-05-02T15:27:21.000Z,747729.900146484,42809.6778227815
5542,Public Right Of Way,,Public Right Of Way,17.31 a,AANDREWS,2019-05-02T15:28:02.000Z,AANDREWS,2019-05-02T15:28:11.000Z,748646.512451172,42482.4336497054
5543,Public Right Of Way,,Public Right Of Way,2.809 a,AANDREWS,2019-05-03T13:26:10.000Z,AANDREWS,2019-05-03T13:26:18.000Z,122399.338867188,4108.17677286845
1001,Public Right Of Way,,Public Right Of Way,0.4891 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21305.2470703125,851.373073293982
1002,Public Right Of Way,,Public Right Of Way,3.975 a,,,AANDREWS,2018-07-13T19:57:02.000Z,173168.508300781,13293.0099801661
1003,Public Right Of Way,,Public Right Of Way,0.7750 a,,,AANDREWS,2018-09-10T20:48:41.000Z,33758.0617675781,1842.6920959433
1004,Public Right Of Way,,Public Right Of Way,0.4379 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19074.40234375,1408.65701791455
1005,Public Right Of Way,,Public Right Of Way,0.9583 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41742.7724609375,2205.40104400495
1006,Public Right Of Way,,Public Right Of Way,0.1678 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7310.14184570313,547.29805256828
1007,Public Right Of Way,,Public Right Of Way,0.0646 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2813.45068359375,582.68541593273
1008,Public Right Of Way,,Public Right Of Way,0.6791 a,,,AANDREWS,2018-07-13T19:57:02.000Z,29579.6215820313,1952.49453649234
1009,Public Right Of Way,,Public Right Of Way,0.1445 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6293.00073242188,826.718091532204
1010,Public Right Of Way,,Public Right Of Way,0.0834 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3635.03076171875,505.537105881131
1011,Public Right Of Way,,Public Right Of Way,7.366 a,,,AANDREWS,2018-07-13T19:57:02.000Z,320845.362060547,3377.01538778981
1012,Public Right Of Way,,Public Right Of Way,7.820 a,,,AANDREWS,2018-07-13T19:57:02.000Z,340565.541748047,7563.40943365817
1013,Public Right Of Way,,Public Right Of Way,0.2209 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9620.75073242188,1234.64235194192
1014,Public Right Of Way,,Public Right Of Way,0.8287 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36096.8049316406,1323.15344470937
1015,Public Right Of Way,,Public Right Of Way,0.2210 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9628.77197265625,1235.62254040068
1016,Public Right Of Way,,Public Right Of Way,0.8292 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36121.3850097656,1324.09404141465
1017,Public Right Of Way,,Public Right Of Way,0.2489 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10841.939453125,1240.63965952121
1018,Public Right Of Way,,Public Right Of Way,0.8300 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36153.8251953125,1325.16720627012
1019,Public Right Of Way,,Public Right Of Way,0.2491 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10851.5285644531,1241.67352817375
1020,Public Right Of Way,,Public Right Of Way,1.857 a,,,AANDREWS,2018-07-13T19:57:02.000Z,80912.306640625,5184.20563525575
1021,Public Right Of Way,,Public Right Of Way,1.110 a,,,AANDREWS,2018-07-13T19:57:02.000Z,48372.8439941406,2653.58447096232
1022,Public Right Of Way,,Public Right Of Way,1.032 a,,,AANDREWS,2018-07-13T19:57:02.000Z,44974.72265625,3058.13380174339
1023,Public Right Of Way,,Public Right Of Way,0.0574 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2500.580078125,239.237425634773
1024,Public Right Of Way,,Public Right Of Way,5.238 a,,,AANDREWS,2018-07-13T19:57:02.000Z,228156.357910156,10353.0144835651
1025,Public Right Of Way,,Public Right Of Way,2.054 a,,,AANDREWS,2018-07-13T19:57:02.000Z,89458.681640625,6367.94740816678
1026,Public Right Of Way,,Public Right Of Way,2.829 a,,,AANDREWS,2018-07-13T19:57:02.000Z,123217.145996094,7482.91904753474
1027,Public Right Of Way,,Public Right Of Way,3.995 a,,,AANDREWS,2018-07-13T19:57:02.000Z,174028.66796875,5400.91500849219
1028,Public Right Of Way,,Public Right Of Way,0.5738 a,,,AANDREWS,2018-07-13T19:57:02.000Z,24996.388671875,2009.58121651693
1029,Public Right Of Way,,Public Right Of Way,0.0146 a,,,AANDREWS,2018-07-13T19:57:02.000Z,634.4072265625,168.982839604819
1030,Public Right Of Way,,Public Right Of Way,0.1726 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7519.13989257813,1032.63165849961
1031,Public Right Of Way,,Public Right Of Way,0.1641 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7146.03247070313,982.706116965609
1032,Public Right Of Way,,Public Right Of Way,0.0371 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1615.75805664063,245.432157784194
1033,Public Right Of Way,,Public Right Of Way,2.161 a,,,AANDREWS,2018-07-13T19:57:02.000Z,94131.0439453125,3739.56814705926
1034,Public Right Of Way,,Public Right Of Way,0.1038 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4520.42578125,867.366558135454
1035,Public Right Of Way,,Public Right Of Way,0.5875 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25590.7600097656,1877.38765043945
1036,Public Right Of Way,,Public Right Of Way,0.5744 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25020.1628417969,1836.59131002427
1037,Public Right Of Way,,Public Right Of Way,0.5901 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25704.3515625,2119.45136313364
1038,Public Right Of Way,,Public Right Of Way,0.9274 a,,,AANDREWS,2018-07-13T19:57:02.000Z,40398.8723144531,3294.54273287788
1039,Public Right Of Way,,Public Right Of Way,0.1281 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5579.69409179688,729.562188335412
1040,Public Right Of Way,,Public Right Of Way,0.1724 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7510.09912109375,1031.37357607101
1041,Public Right Of Way,,Public Right Of Way,9.158 a,,,AANDREWS,2018-07-13T19:57:02.000Z,398900.399414063,11618.6686341096
1042,Public Right Of Way,,Public Right Of Way,0.2200 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9583.21752929688,1229.7025528598
1043,Public Right Of Way,,Public Right Of Way,0.2199 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9578.408203125,1228.82309790862
1044,Public Right Of Way,,Public Right Of Way,0.1109 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4829.10205078125,655.97087294697
1045,Public Right Of Way,,Public Right Of Way,1.029 a,,,AANDREWS,2018-07-13T19:57:02.000Z,44828.7434082031,2901.19963104097
1046,Public Right Of Way,,Public Right Of Way,0.1622 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7066.962890625,1143.84218208741
1047,Public Right Of Way,,Public Right Of Way,4.992 a,,,AANDREWS,2018-07-13T19:57:02.000Z,217453.121826172,13577.4779723388
1048,Public Right Of Way,,Public Right Of Way,2.115 a,,,AANDREWS,2018-07-13T19:57:02.000Z,92148.9409179688,6337.23854482708
1049,Public Right Of Way,,Public Right Of Way,4.498 a,,,AANDREWS,2018-07-13T19:57:02.000Z,195918.191162109,11337.400548797
